project_id,scheme,project_name,display_name,district,pbt,mukim,developer,category,house_type,units,price_min_rm,price_max_rm,status,progress_pct,expected_completion,completed_year,latitude,longitude,location_precision,source_id,source_date,verification,snapshot,record_scope,source_row,location_text,historical_match_ids,historical_match_note
LPHS25-U-027,Rumah Selangorku,Adelia 4,Adelia 4,Hulu Langat,MPKj,Kajang,Trans Loyal Development Sdn. Bhd. (Adelia 4),,,264,,,Dalam Pembinaan,,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; rekod diekstrak terus daripada jadual sumber,2025-Q1,LPHS baseline,27,"Di Atas HSD 180143, Lot PT 87787, Dari Sebahagian Lot 44805 (Dahulunya PT 69786), Mukim Kajang, Daerah Hulu Langat, Selangor Darul Ehsan",,
LPHS25-U-028,Rumah Selangorku,Adelia 3,Adelia 3,Hulu Langat,MPKj,Kajang,Trans Loyal Development Sdn. Bhd. (Adelia 3),,,264,,,Dalam Pembinaan,,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; rekod diekstrak terus daripada jadual sumber,2025-Q1,LPHS baseline,28,"Di Atas HSD 189622, Lot PT 88677, Mukim Kajang, Daerah Hulu Langat, Selangor Darul Ehsan",,
LPHS25-U-029,Rumah Selangorku,Pangsapuri Selangorku @ Sari,Pangsapuri Selangorku @ Sari,Gombak,MPS,Rawang,Pinggir Mentari Sdn. Bhd. - FASA 1C,,,200,,,Dalam Pembinaan,,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; rekod diekstrak terus daripada jadual sumber,2025-Q1,LPHS baseline,29,"Di Atas Hakmilik PM 854 GRN 54445 Lot 1048 Dan Sebahagian Lot 18056, Mukim Rawang, Daerah Gombak.",,
LPHS25-U-030,Rumah Selangorku,Pangsapuri Seri Damai,Pangsapuri Seri Damai,Gombak,MPS,Batu,Permodalan Negeri Selangor Berhad (PNSB),,,340,,,Dalam Pembinaan,,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; rekod diekstrak terus daripada jadual sumber,2025-Q1,LPHS baseline,30,"Di Atas Hakmilik PT 6307 HS(D)58491 Sebahagian Lot 9877, Mukim Batu Daerah Gombak.",,
LPHS25-U-031,Rumah Selangorku,Dedaun,Dedaun,Gombak,MPS,Rawang,Semai Meranti Sdn. Bhd. (Mah Sing Group Berhad),,,213,,,Dalam Pembinaan,,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; rekod diekstrak terus daripada jadual sumber,2025-Q1,LPHS baseline,31,"Di Atas PT 2802 HS(D) 75285, Mukim Rawang, Daerah Gombak",,
LPHS25-U-032,Rumah Selangorku,Pangsapuri Amansiara,Pangsapuri Amansiara,Gombak,MPS,Rawang,Touchstone Development Sdn. Bhd.,,,1308,,,Dalam Pembinaan,,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; rekod diekstrak terus daripada jadual sumber,2025-Q1,LPHS baseline,32,"Di Atas Hakmilik HSD 56341 Hingga HSD 56359 PT 31634 Hingga PT 31652, Mukim Rawang, Daerah Gombak.",,
LPHS25-U-033,Rumah Selangorku,Mori Residences,Mori Residences,Gombak,MPS,Rawang,Scientex Park (M) Sdn. Bhd.,,,96,,,Dalam Pembinaan,,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; rekod diekstrak terus daripada jadual sumber,2025-Q1,LPHS baseline,33,"Di Atas Hakmilik HSD 91696 PT 50882 Dan HSD 91698 PT 50884, Mukim Rawang, Daerah Gombak",,
LPHS25-U-034,Rumah Selangorku,Idaman Sari,Idaman Sari,Sepang,MPSp,Dengkil,Konsortium PNSB Contruction (sebelum ini Abadi Man Nien Sdn. Bhd.) Idaman Aktif Sdn. Bhd.,,,513,,,Dalam Pembinaan,,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; rekod diekstrak terus daripada jadual sumber,2025-Q1,LPHS baseline,34,"Di Atas Lot PT 49908, PT 49907 Dan Lot 9285 Abadi Heights, Mukim Dengkil, Daerah Sepang IDAMAN SARI",,
LPHS25-U-035,Rumah Selangorku,Idaman Salak Perdana,Idaman Salak Perdana,Sepang,MPSp,Dengkil,Konsortium PNSB Construction (Paramount Property (Sepang) Sdn. Bhd.),,,1076,,,Dalam Pembinaan,,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; rekod diekstrak terus daripada jadual sumber,2025-Q1,LPHS baseline,35,"Ke Atas Hakmilik GRN 162633 Lot 17182 Di Mukim Dengkil, Daerah Sepang (Greenwoods Salak Perdana)",,
LPHS25-U-036,Rumah Selangorku,Putra Idaman,Putra Idaman,Sepang,MPSp,Dengkil,Konsortium PNSB Construction (OIB) (Pesaka Saujana (M) Sdn. Bhd. d/a Porpoise Resources Sdn. Bhd.),,,502,,,Dalam Pembinaan,,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; rekod diekstrak terus daripada jadual sumber,2025-Q1,LPHS baseline,36,"Di Atas Hakmilik PM 5444 Lot 38767 di Mukim Dengkil, Daerah Sepang (Desa Pinggiran Putra)",,
LPHS25-U-037,Rumah Selangorku,Salak Mercu,Salak Mercu,Sepang,MPSp,Labu,Grinterra Sdn. Bhd. & Intra Technic Sdn. Bhd. (Sentoria),,,130,,,Dalam Pembinaan,,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; rekod diekstrak terus daripada jadual sumber,2025-Q1,LPHS baseline,37,"Di Atas Lot 5241, Tanah Simpanan Melayu, Kampung Salak, Mukim Labu, Daerah Sepang.",,
LPHS25-U-038,Rumah Selangorku,Idaman Melur,Idaman Melur,Sepang,MPSp,Dengkil,Konsortium PNSB Constuction Idaman Living Sdn. Bhd. Dahulunya Eco Green City Sdn. Bhd. (Cybersouth MCT) (FASA 1A),,,1448,,,Dalam Pembinaan,,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; rekod diekstrak terus daripada jadual sumber,2025-Q1,LPHS baseline,38,"Di Atas Sebahagian Lot 104163, Mukim Dengkil. Daerah Sepang (IDAMAN MELUR)",,
LPHS25-U-039,Rumah Selangorku,Pangsapuri Indah,Pangsapuri Indah,Sepang,MPSp,Labu,Salak Villa Development Sdn. Bhd. (Hartawan Park),,,296,,,Dalam Pembinaan,,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; rekod diekstrak terus daripada jadual sumber,2025-Q1,LPHS baseline,39,"Di Atas Lot 1204 (H.S.(M)1116), Dan Lot 3386 (PM 499) Tanah Simpanan Melayu, Mukim Labu, Daerah Sepang,",,
LPHS25-U-040,Rumah Selangorku,Serenia Amalia 5,Serenia Amalia 5,Sepang,MPSp,,Sime Darby Property Berhad (Serenia City),,,68,,,Dalam Pembinaan,,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; district_derived_from_pbt,2025-Q1,LPHS baseline,40,"Di Atas Lot 115639 dan lot 115680, Bandar Serenia, Mukim Dengkil (Plot 1)",,
LPHS25-U-041,Rumah Selangorku,Taman Jenderam Damai,Taman Jenderam Damai,Sepang,MPSp,Dengkil,De One Development Sdn. Bhd.,,,68,,,Dalam Pembinaan,,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; rekod diekstrak terus daripada jadual sumber,2025-Q1,LPHS baseline,41,"Di Atas Hakmilik HSM 22817 PT 50684 Dan HSM 22818 PT 50685, Mukim Dengkil, Daerah Sepang.",,
LPHS25-U-042,Rumah Selangorku,Residensi Iris,Residensi Iris,Sepang,MPSp,,Oasis Garden Development Sdn. Bhd. (Mahsing),,,178,,,Dalam Pembinaan,,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; rekod diekstrak terus daripada jadual sumber,2025-Q1,LPHS baseline,42,"Di Atas Hakmilik HSD 56135 PT 4792, Bandar Baru Salak Tinggi, Daerah Sepang",,
LPHS25-U-043,Rumah Selangorku,Morib Anggun,Morib Anggun,Kuala Langat,MPKL,Morib,Sentoria Harta Sdn. Bhd. Dan Seriemas Development Sdn. Bhd. (Fasa 2),,,315,,,Dalam Pembinaan,,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; rekod diekstrak terus daripada jadual sumber,2025-Q1,LPHS baseline,43,"Di Atas Plot L (Sebahagian Lot PT 1131, Mukim Morib, Daerah Kuala Langat.",,
LPHS25-U-044,Rumah Selangorku,RSKU Orkid,RSKU Orkid,Kuala Langat,MPKL,Morib,Sentoria Harta Sdn. Bhd. Dan Seriemas Development Sdn. Bhd.,,,150,,,Dalam Pembinaan,,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; rekod diekstrak terus daripada jadual sumber,2025-Q1,LPHS baseline,44,"Di Atas Plot N (Sebahagian Lot PT 1131, Mukim Morib, Daerah Kuala Langat.",,
LPHS25-U-045,Rumah Selangorku,Taman Jugra Cemerlang,Taman Jugra Cemerlang,Kuala Langat,MPKL,Bandar,Melati Gemas Sdn. Bhd.,,,15,,,Dalam Pembinaan,,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; rekod diekstrak terus daripada jadual sumber,2025-Q1,LPHS baseline,45,"Di Atas Lot 452 Dan Lot 453 Mukim Bandar, Daerah Kuala Langat, Selangor Darul Ehsan",,
LPHS25-U-046,Rumah Selangorku,RSKU D’Mahkota,RSKU D’Mahkota,Kuala Langat,MPKL,Tanjong Dua Belas,Ace Dynamite Sdn. Bhd. (Tuan Tanah: Intensive Resources Sdn. Bhd.),,,110,,,Dalam Pembinaan,,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; rekod diekstrak terus daripada jadual sumber,2025-Q1,LPHS baseline,46,"Di Atas Hakmilik GRN 184548 Hingga GRN 184980 Lot 29215 Hingga Lot 29259, GRN 184991 Hingga GRN 185102 Lot 29270 Hingga Lot 29280, GRN 185123 Hingga GRN 185133 Lot 29301 Hingga Lot 29311 Dan GRN 185154 Hingga GRN 186077 Lot 29332 Hingga Lot 29374, Bandar Mahkota, Mukim Tanjong Dua Belas, Daerah Kuala Langat, Selangor Darul Ehsan.",,
LPHS25-U-047,Rumah Selangorku,Laman Aspirasi,Laman Aspirasi,Kuala Langat,MPKL,,PNB Development Sdn. Berhad (FASA 1 A),,,285,,,Dalam Pembinaan,,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; rekod diekstrak terus daripada jadual sumber,2025-Q1,LPHS baseline,47,"Di Atas Lot 15054 - Lot 15063, Lot 15065 - Lot 15067, Lot 15070 - Lot 15072, Lot 15074 - Lot 15092, Lot 15096 - Lot 15097, Lot 15100 - Lot 15101, Lot 15108 - Lot 15121, Lot 15131 - Lot 15137 & Tanah Kerajaan, Pekan Telok Datok, Daerah Kuala Langat. (Fasa 1)",,
LPHS25-U-048,Rumah Selangorku,Laman Aspirasi,Laman Aspirasi,Kuala Langat,MPKL,,PNB Development Sdn. Berhad (FASA 1 B),,,359,,,Dalam Pembinaan,,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; rekod diekstrak terus daripada jadual sumber,2025-Q1,LPHS baseline,48,"Di Atas Lot 15054 - Lot 15063, Lot 15065 - Lot 15067, Lot 15070 - Lot 15072, Lot 15074 - Lot 15092, Lot 15096 - Lot 15097, Lot 15100 - Lot 15101, Lot 15108 - Lot 15121, Lot 15131 - Lot 15137 & Tanah Kerajaan, Pekan Telok Datok, Daerah Kuala Langat. (Fasa 1)",,
LPHS25-U-049,Rumah Selangorku,RSKU Aquila,RSKU Aquila,Kuala Selangor,MPKS,Ijok,Landasan Harta Sdn. Bhd (Perfect Eagle Development Sdn. Bhd.),,,76,,,Dalam Pembinaan,,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; rekod diekstrak terus daripada jadual sumber,2025-Q1,LPHS baseline,49,"HS(D) 23278 PT 21746 dan HS(D) 23277 PT 21745 Mukim Ijok, Daerah Kuala Selangor.",,
LPHS25-U-050,Rumah Selangorku,Taman Laman Permai,Taman Laman Permai,Kuala Selangor,MPKS,Ijok,"Sejati Inti Sdn. Bhd. (pemaju baru), 1st Mals Development (M) Sdn. Bhd. (pemaju lama) - (Pemegang suratkuasa wakil kepada Tan Ah Ngow)",,,65,,,Dalam Pembinaan,,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; rekod diekstrak terus daripada jadual sumber,2025-Q1,LPHS baseline,50,"HS(D) 23278 PT 21746 dan HS(D) 23277 PT 21745 Mukim Ijok, Daerah Kuala Selangor.",,
LPHS25-U-051,Rumah Selangorku,RSKU – Puncak Bestari,RSKU – Puncak Bestari,Kuala Selangor,MPKS,Ijok,Worldwide Holding Berhad,,,35,,,Dalam Pembinaan,,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; rekod diekstrak terus daripada jadual sumber,2025-Q1,LPHS baseline,51,"Di Atas Hakmilik HS(D) 280232 PT 28766, Persiaran Puncak Bestari 1, Mukim Ijok, Daerah Kuala Selangor.",,
LPHS25-U-052,Rumah Selangorku,Idaman Perdana,Idaman Perdana,Kuala Selangor,MPKS,Ijok,Kemudi Ehsan Sdn. Bhd. (Konsortium PNSB Construction),,,1258,,,Dalam Pembinaan,,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; rekod diekstrak terus daripada jadual sumber,2025-Q1,LPHS baseline,52,"Di Atas Sebahagian Lot 44928, Bandar Alam Perdana, Mukim Ijok, Daerah Kuala Selangor. (Alam Perdana)",,
LPHS25-U-053,Rumah Selangorku,Taman Sungai Yu Indah,Taman Sungai Yu Indah,Kuala Selangor,MPKS,Hujung Permatang,Serambi Padu Sdn. Bhd. (Fasa 2),,,120,,,Dalam Pembinaan,,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; rekod diekstrak terus daripada jadual sumber,2025-Q1,LPHS baseline,53,"Mukim Hujung Permatang, Daerah Kuala Selangor. (Fasa 2)",,
LPHS25-U-054,Rumah Selangorku,Taman Sungai Yu Indah,Taman Sungai Yu Indah,Kuala Selangor,MPKS,Hujung Permatang,Serambi Padu Sdn. Bhd. (Fasa 3A),,,152,,,Dalam Pembinaan,,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; rekod diekstrak terus daripada jadual sumber,2025-Q1,LPHS baseline,54,"Mukim Hujung Permatang, Daerah Kuala Selangor. (Fasa 3A)",,
LPHS25-U-055,Rumah Selangorku,Taman Sungai Yu Indah,Taman Sungai Yu Indah,Kuala Selangor,MPKS,Hujung Permatang,Serambi Padu Sdn. Bhd. (Fasa 3B),,,120,,,Dalam Pembinaan,,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; rekod diekstrak terus daripada jadual sumber,2025-Q1,LPHS baseline,55,"Mukim Hujung Permatang, Daerah Kuala Selangor. (Fasa 3B)",,
LPHS25-U-056,Rumah Selangorku,Aster,Aster,Hulu Selangor,MPHS,Serendah,Medan Prestasi Sdn. Bhd. (Fasa 3A),,,101,,,Dalam Pembinaan,,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; rekod diekstrak terus daripada jadual sumber,2025-Q1,LPHS baseline,56,"Ke Atas PT 12034, PT12035, PT12036, PT 12037, PT 12038, PT 12039, PT 12040, PT 12041 Dan PT 13777, Taman Bunga Raya, Mukim Serendah, Daerah Hulu Selangor.",,
LPHS25-U-057,Rumah Selangorku,Aster,Aster,Hulu Selangor,MPHS,Serendah,Medan Prestasi Sdn. Bhd. (Fasa 3B),,,114,,,Dalam Pembinaan,,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; rekod diekstrak terus daripada jadual sumber,2025-Q1,LPHS baseline,57,"Ke Atas PT 12034, PT12035, PT12036, PT 12037, PT 12038, PT 12039, PT 12040, PT 12041 Dan PT 13777, Taman Bunga Raya, Mukim Serendah, Daerah Hulu Selangor.",,
LPHS25-U-058,Rumah Selangorku,Ion Berlian Garden,Ion Berlian Garden,Hulu Selangor,MPHS,Batang Kali,NCT Platinum Sdn. Bhd.,,,149,,,Dalam Pembinaan,,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; rekod diekstrak terus daripada jadual sumber,2025-Q1,LPHS baseline,58,"Di Atas GRN 40535 Sebahagian Lot 2527 Dan Lot 2528, Mukim Batang Kali, Daerah Hulu Selangor.",,
LPHS25-U-059,Rumah Selangorku,Taman Air Manis,Taman Air Manis,Sabak Bernam,MDSB,Pancang Bedena,Menteri Besar Incorporated (MBI) / Permodalan Negeri Selangor Berhad (PNSB) Fasa 1,,,54,,,Dalam Pembinaan,,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; normalized_column_shift_location_developer,2025-Q1,LPHS baseline,59,"Lot 37343, PN 111691 (PT 8228, HSD 4602) Mukim Pancang Bedena, Daerah Sabak Bernam (Taman Air Manis)",,
LPHS25-U-060,Rumah Selangorku,Taman Air Manis,Taman Air Manis,Sabak Bernam,MDSB,Pancang Bedena,Menteri Besar Incorporated (MBI) / Permodalan Negeri Selangor Berhad (PNSB) Fasa 3,,,67,,,Dalam Pembinaan,,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; normalized_column_shift_location_developer,2025-Q1,LPHS baseline,60,"Lot 37343, PN 111691 (PT 8228, HSD 4602) Mukim Pancang Bedena, Daerah Sabak Bernam (Taman Air Manis)",,
